ID,Language_ID,Primary_Text,Morphemes,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Text_ID,Part_of_Speech,wPOS,Russian_Translation
64-43,dido1241,"Sasaqosi moƛaxay izinosi, xanes uži aħyabin rˤoƛ’urno ukayzaƛ’, esiwz xediya esirno, šebi deber roqäsi, šida mi nece q’ʷarid ičäsiƛin.",,sasaqosi	moƛu-xay	izi-nosi	xan-s	uži	aħya-bi-n	r-ˤoƛ’ur-n	ukad-zaƛ’	esiw-z	xediw-a	esir-n	šebi	mi-r	r-oq-asi	šida	mi	nece	q’ʷarid	iči-asi-ƛin,in.the.morning	sleep-AD.ABL	get.up-ANT.CVB	khan-GEN1	son	ear-PL-TOP	IV.PL-let.fall-PFV.CVB	see-CSL.CVB	sister-GEN2	husband-ERG	ask-PST.UNW	what	you-LAT	IV-happen-RES.PRT	why	you	so.much	sad	be-RES.PRT-QUOT,"When he saw the prince getting up from his sleep in the morning and hanging his head, the sister's husband asked him: ""What happened to you; why are you so sad?""",stan1293,,64,adv	n2-nsuf	v-vsuf	n1-nsuf	n1	n4-nsuf-suf	pref-v-vsuf	v-vsuf	n2-nsuf	n1-nsuf	v-vsuf	pron	pron-nsuf	pref-v-vsuf	pron	pron	adv	comp	v-vsuf-suf,,"Утром муж сестры проснулся и, когда увидел ханского сына с опущенной головой, спросил: «Что с тобой случилось, почему ты сидишь такой печальный?»"
64-44,dido1241,"Yisä eƛin, debex di esiw yegirłin, mi di ƛ’irizoni ɣˤutka tełer ezura egirinč’uƛin.",,yisi-a	eƛi-n	mi-x	di	esiw	y-egir-łin	mi	di	ƛ’iri-zo-ni	ɣˤutku-a	tełer	ezur-a	egir-č’u-ƛin,DEM2.ISG.OBL-ERG	say-PST.UNW	you-AD.ESS	me	sister	II-send-CNC.CVB	you	me	above-ATTR.OBL-DEF	room-IN.ESS	into	show-INF	let-NEG.PST.WIT-QUOT,"He said: ""Although you married your sister off to me, you didn't let me look into the upper room.""",stan1293,,64,pron-nsuf	v-vsuf	pron-nsuf	pron	n2	pref-v-vsuf	pron	pron	adv-suf-suf	n4-nsuf	post	v-vsuf	v-vsuf-suf,,"Тот сказал: «Хотя я выдал за тебя свою сестру, ты не пустил меня посмотреть верхнюю комнату»."
64-45,dido1241,Yisä yeda uži suƛƛitow ƛ’irizoni ɣˤutkaɣor ezuranix ižin.,,yisi-a	yeda	uži	suƛƛi-tow	ƛ’iri-zo-ni	ɣˤutku-aɣor	ezur-ani-x	iži-n,DEM2.ISG.OBL-ERG	DEM2.ISG	boy	immediately-EMPH	above-ATTR.OBL-DEF	room-IN.VERS	show-MSD-AD.ESS	lead-PST.UNW,He immediately led the boy into the upper room to show it to him.,stan1293,,64,pron-nsuf	pron	n1	adv-suf	adv-suf-suf	n4-nsuf	v-deriv-nsuf	v-vsuf,,Тут он повел того юношу показать ему верхнюю комнату.
64-46,dido1241,"Ɣˤutkos ac yaɣˤiruntow, akiłno q’ˤidar ʕoƛ’a isno yeda, elo teł zawruni bercinawni kidbez suratyoƛ’ ozuri c’axrun.",,ɣˤutku-s	ac	y-ˤaɣˤi-run-tow	akił-n	q’ˤida-r	ˤoƛ’u-a	is-n	yeda	elo	teł	zow-ru-ni	bercinaw-ni	kid-z	surat-ƛ’	ozuri	c’ox-run,room-GEN1	door	II-open-IMM.ANT.CVB-EMPH	get.tired-PFV.CVB	down-LAT	fall-INF	take-PFV.CVB	DEM2.ISG	there	inside	be.NPRS-PST.PRT-DEF	beautiful-DEF	girl-GEN2	picture-SUPER.ESS	eye	meet-IMM.ANT.CVB,"As soon as he opened the room's door, he almost fell down, right when his eye met the picture of a beautiful girl inside there.",stan1293,,64,n4-nsuf	n2	pref-v-vsuf-suf	v-vsuf	adv-nsuf	v-vsuf	v-vsuf	pron	adv	adv	v-vsuf-suf	adj-suf	n2-nsuf	n3-nsuf	n3	v-vsuf,,"Как только открыл дверь, он чуть было не упал, потеряв сознание, так как посмотрел на портрет красивой девушки."
64-47,dido1241,"Howži elay izin oqƛ’oräy, xanez žaq esiwz xediya esirno, šebi deber di t’ay neƛanƛin, micxirä, mesedä, q’ˤuya maʕišatäƛin.",,howži	ele-ay	izi-n	oq-ƛ’oräy	xan-z	uži-q	esiw-z	xediw-a	esir-n	šebi	mi-r	di	t’ay	neƛ-an-ƛin	micxir-a	mesed-a	q’ˤuya	maʕišat-a-ƛin,now	there-IN.ABL	get.up-PFV.CVB	begin-SIM.CVB	khan-GEN2	son-POSS.ESS	sister-GEN2	husband-ERG	ask-PST.UNW	what	you-LAT	me	from.here	give-FUT.DEF-QUOT	money-Q	gold-Q	other	fortune-Q-QUOT,"Now, while he began to get up from there again, the prince was asked by his sister's husband: ""What shall I give you from there? Money, gold or another fortune?""",stan1293,,64,adv	adv-nsuf	v-vsuf	v-vsuf	n1-nsuf	n1-nsuf	n2-nsuf	n1-nsuf	v-vsuf	pron	pron-nsuf	pron	adv	v-vsuf-suf	n3-suf	n3-suf	adj	n3-suf-suf,,"Когда он встал и выходил оттуда, муж сестры спросил ханского сына: «Что тебе дать: деньги, золото или другое богатство?»"
64-48,dido1241,"Mi där eloša maħiq micxir t’aħiruni ɣˤʷay neƛƛin, esirno užä.",,mi	di-r	eloša	maħi-q	micxir	t’aħi-ru-ni	ɣˤʷay	neƛ-ƛin	esir-n	uži-a,you	me-LAT	there	tail-POSS.ESS	money	tie-PST.PRT-DEF	dog	give-QUOT	ask-PST.UNW	boy-ERG,"""Give me the dog with the money tied to its tail, there"", the boy asked.",stan1293,,64,pron	pron-nsuf	adv	n4-nsuf	n3	v-vsuf-suf	n3	v-suf	v-vsuf	n1-nsuf,,"«Дай мне вот ту собаку с привязанными к хвосту деньгами», - попросил юноша."
64-49,dido1241,Neła esiwz xedyos kid zown rätiru łinaƛ’or yutanix hunar yołäsi.,,neła	esiw-z	xediw-s	kid	zow-n	r-eti-ru	łina-ƛ’or	y-uti-ani-x	hunar	yoł-asi,DEM1.IISG.OBL	sister-GEN2	husband-GEN1	daughter	be.NPRS-PFV.CVB	IV-want-PST.PRT	what.OBL-SUPER.LAT	II-turn-MSD-AD.ESS	talent	be-RES.PRT,"That sister's husband had a daughter, who had the talent to turn into whatever she wanted.",stan1293,,64,pron	n2-nsuf	n1-nsuf	n2	v-vsuf	pref-v-vsuf	pron-nsuf	pref-v-deriv-nsuf	n3	v-vsuf,,"У того мужа сестры была дочь, способная обратиться в любую вещь."
64-50,dido1241,"Yiłaz babiwr čuqˤno, ža ɣˤʷay esiranix xanes uži neła kidbä rok’uƛ’ esärułi.",,yiła-z	babiw-r	čuqˤ-n	ža	ɣˤʷay	esir-ani-x	xan-s	uži	neła	kid-a	rok’u-ƛ’	esir-rułi,DEM2.IISG.OBL-GEN2	father-LAT	notice-PFV.CVB	DEM1.SG	dog	ask-MSD-AD.ESS	khan-GEN1	son	DEM1.IISG.OBL	daughter-ERG	heart-SUPER.ESS	ask-MSD,Her father noticed that the daughter asked on her heart(?) that the prince should ask for the dog.,stan1293,,64,pron-nsuf	n1-nsuf	v-vsuf	pron	n3	v-deriv-nsuf	n1-nsuf	n1	pron	n2-nsuf	n4-nsuf	v-vsuf,,"Ее отец понял, что это дочь подсказала ханскому сыну попросить ту собаку."
64-51,dido1241,"Maħiqor micxir bäciruni ɣˤʷayn teƛno, yisä xanes uži hunix egirno.",,maħi-qor	micxir	b-ici-ru-ni	ɣˤʷay-n	teƛ-n	yisi-a	xan-s	uži	huni-x	egir-n,tail-POSS.LAT	money	III-tie-PST.PRT-DEF	dog-TOP	give-PFV.CVB	DEM2.ISG.OBL-ERG	khan-GEN1	son	way-AD.ESS	send-PST.UNW,He gave him the dog with the money tied to its tail and sent the prince on his way.,stan1293,,64,n4-nsuf	n3	pref-v-vsuf-suf	n3-suf	v-vsuf	pron-nsuf	n1-nsuf	n1	n4-nsuf	v-vsuf,,Отдал ханскому сыну собаку с привязанными к хвосту деньгами и проводил его в путь.
64-52,dido1241,"Encetow bitaɣor bok’ełnosi, maħiq micxir t’aħiruni ɣˤʷayä yeda ƛ’irizoni dunyalƛ’aɣor izirno.",,ence-tow	bita-aɣor	b-ok’eł-nosi	maħi-q	micxir	t’aħi-ru-ni	ɣˤʷay-a	yeda	ƛ’iri-zo-ni	dunyal-ƛ’aɣor	izir-n,a.little-EMPH	distance-IN.VERS	I.PL-escape-ANT.CVB	tail-POSS.ESS	money	tie-PST.PRT-DEF	dog-ERG	DEM2.ISG	above-ATTR.OBL-DEF	world-SUPER.VERS	lift-PST.UNW,"After they had escaped into a little distance, the dog with the money tied to its tail lifted him into the upper world.",stan1293,,64,adv-suf	n-nsuf	pref-v-vsuf	n4-nsuf	n3	v-vsuf-suf	n3-nsuf	pron	adv-suf-suf	n3-nsuf	v-vsuf,,"Немного прошли, и собака с привязанными к хвосту деньгами подняла его на верхний свет."
64-53,dido1241,"Xizyo ža ɣˤʷay kidbeƛ’orno butin, neła esirno, hemełƛ’o däz babiwz ƛ’irizoni ɣˤutka teł suratyoƛ’ yukayruni kid deber yiqa rätiyäƛin.",,xizyo	ža	ɣˤʷay	kid-ƛ’or-n	b-uti-n	neła-a	esir-n	hemeł-ƛ’	di-z	babiw-z	ƛ’iri-zo-ni	ɣˤutku-a	teł	surat-ƛ’	y-ukad-ru-ni	kid	mi-r	y-iqi-a	r-eti-a-ƛin,afterwards	DEM1.SG	dog	girl-SUPER.LAT-TOP	III-turn-PFV.CVB	DEM1.IISG.OBL-ERG	ask-PST.UNW	DEM4.IISG.OBL-SUPER.ESS	me-GEN2	father-GEN2	above-ATTR.OBL-DEF	room-IN.ESS	inside	picture-SUPER.ESS	II-see-PST.PRT-DEF	girl	you-LAT	II-get-INF	IV-want-PST.WIT.INT-QUOT,"Afterwards that dog turned into a girl again and asked: ""Then, do you want to ge the girl you saw on the picture inside my father's upper room?""",stan1293,,64,adv	pron	n3	n2-nsuf-suf	pref-v-vsuf	pron-nsuf	v-vsuf	pron-nsuf	pron-nsuf	n1-nsuf	adv-suf-suf	n4-nsuf	post	n3-nsuf	pref-v-vsuf-suf	n2	pron-nsuf	pref-v-vsuf	pref-v-vsuf-suf,,"Затем эта собака превратилась в девушку и спросила: «Хочешь ту девушку, которую увидел тогда на портрете в верхней комнате моего отца»."
64-54,dido1241,"Rätiƛin, žawab teƛno xanez užä.",,r-eti-ƛin	žawab	teƛ-n	xan-z	uži-a,IV-want-QUOT	answer	give-PST.UNW	khan-GEN2	son-ERG,"""I want to."", answered the prince.",stan1293,,64,pref-v-suf	n3	v-vsuf	n1-nsuf	n1-nsuf,,"«Хотел бы», - ответил ханский сын."
64-55,dido1241,"Nedur resunäy, deber yätiruni kidbeł xizäy bik’an eliƛin, encetow k’ek’-yik’no yedu guluƛ’or yutin.",,nedur	r-esu-näy	mi-r	y-eti-ru-ni	kid-ł	xizay	b-ik’i-an	eli-ƛin	ence-tow	k’ek’~ik’-n	yedu	gulu-ƛ’or	y-uti-n,so	IV-exist-CND.CVB	you-LAT	II-want-PST.PRT-DEF	girl-CONT.ESS	behind	I.PL-go-FUT.DEF	we-QUOT	a.little-EMPH	move-PFV.CVB	DEM2.IISG	horse-SUPER.LAT	II-turn-PST.UNW,"""If that's the case, we will go behind the girl you want"", she moved a little and then turned into a horse.",stan1293,,64,adv	pref-v-vsuf	pron-nsuf	pref-v-vsuf-suf	n2-nsuf	post	pref-v-vsuf	pron-suf	adv-suf	v-vsuf	pron	n3-nsuf	pref-v-vsuf,,"«В таком случае мы пойдем за твоей любимой девушкой», - легким движением эта девушка превратилась в коня."
64-56,dido1241,Nełaƛ’ zown yizi bik’in sida šaharyar bayn.,,neła-ƛ’	zow-n	yizi	b-ik’i-n	sida	šahar-ar	b-ay-n,DEM1.IISG.OBL-SUPER.ESS	ride-PFV.CVB	DEM2.IPL	I.PL-go-PFV.CVB	one.OBL	city-IN.LAT	I.PL-come-PST.UNW,"Riding on it, they went on and came to a city.",stan1293,,64,pron-nsuf	v-vsuf	pron	pref-v-vsuf	num	n3-nsuf	pref-v-vsuf,,"Он сел на него, и они приехали в один город."
64-57,dido1241,"Kidbä xanez užiqor eƛin, deber elo reže ƛoħo räsu, nełaz ač’urqo mi gulun bico, k’ula bäsuru ʕoloqzaqor ik’in eƛo, däł meža maxsar boyłin, gulułgon maxsara badinƛin.",,kid-a	xan-z	uži-qor	eƛi-n	mi-r	elo	r-eže	ƛoħo	r-esu	neła-z	ač’u-q	mi	gulu-n	b-ici-o	k’uli-a	b-esu-ru	ʕoloq-bi-qor	ik’i-n	eƛi-o	di-ł	mežu-a	maxsar	b-odi-łin	gulu-ł-gon	maxsar-a	b-odi-n-ƛin,girl-ERG	khan-GEN2	son-POSS.LAT	say-PST.UNW	you-LAT	there	IV-big	pan	IV-find	DEM1.IISG.OBL-GEN2	handle-POSS.ESS	you	horse-TOP	III-tie-IMPR	side.street-IN.ESS	III-find-PST.PRT	young.person-PL-POSS.LAT	go-PFV.CVB	say-IMPR	me-CONT.ESS	you(I).PL.OBL-ERG	joke	III-do-CNC.CVB	horse-CONT.ESS-CNTR	joke-IN.ESS	III-do-PROHIB-QUOT,"The girl said to the prince: ""You will find a big pan there, tie the horse to its handle, then go to the young people you find in the side street and say: 'Although you make jokes about me, don't make jokes about the horse!'",stan1293,,64,n2-nsuf	n1-nsuf	n1-nsuf	v-vsuf	pron-nsuf	adv	pref-adj	n4	pref-v	pron-nsuf	n3-nsuf	pron	n3-suf	pref-v-vsuf	n2-nsuf	pref-v-vsuf	n1-nsuf-nsuf	v-vsuf	v-vsuf	pron-nsuf	pron-nsuf	n3	pref-v-vsuf	n3-nsuf-suf	n3-nsuf	pref-v-vsuf-suf,,"Девушка сказала ханскому сыну: «Там ты найдешь большую кастрюлю, привяжи коня к ее ручке, пойди и скажи людям, которые будут там, на улице, хоть, мол, они могут шутить с тобой, но над конем пусть не подшучивают."
64-58,dido1241,"Nagaħ žeda di k’irik’näy, ƛoħo rutin c’ax, mi ža ħiƛ’oqadno rizirno yałza mečoƛ’ eqroƛin.",,nagaħ	žedu-a	di	k’irik’-näy	ƛoħo	r-uti-n	c’ox	mi	ža	ħiƛ’oqu-d-n	r-izir-n	yoł-za	moči-ƛ’	eqer-o-ƛin,suppose	DEM1.IPL.OBL-ERG	me	frighten-CND.CVB	pan	IV-turn-PFV.CVB	hit	you	DEM1.SG	handkerchief-INSTR-TOP	IV-lift-PFV.CVB	be-LCV	place-SUPER.ESS	put-IMPR-QUOT,"If they frighten me, the pan will turn around and hit, and you will lift it with a handkerchief and put it where it to the place where it was.",stan1293,,64,adv	pron-nsuf	pron	v-vsuf	n4	pref-v-vsuf	v	pron	pron	n4-nsuf-suf	pref-v-vsuf	v-vsuf	n3-nsuf	v-vsuf-suf,,"Если они меня напугают, кастрюля перевернется, а ты ее подними носовым платком и поставь на место»."
64-59,dido1241,"Neła äƛiruxor, xanez užä ač’urqor gulun bicin, k’ulä bäsuru ahlimoqor salamno teƛno eƛin, däqor meža maxsar boyłin, yiła guluqor badinoƛin.",,neła-a	eƛi-ru-xor	xan-z	uži-a	ač’u-qor	gulu-n	b-ici-n	k’uli-a	b-esu-ru	ahli-qor	salam-n	teƛ-n	eƛi-n	di-qor	mežu-a	maxsar	b-odi-łin	yiła	gulu-qor	b-odi-n-ƛin,DEM1.IISG.OBL-ERG	say-PST.PRT-AD.LAT	khan-GEN2	son-ERG	handle-POSS.LAT	horse-TOP	III-tie-PFV.CVB	side.street-IN.ESS	I.PL-find-PST.PRT	people-POSS.LAT	greeting-TOP	give-PFV.CVB	say-PST.UNW	me-POSS.LAT	you(I).PL.OBL-ERG	joke	III-do-CNC.CVB	DEM2.IISG.OBL	horse-POSS.LAT	III-do-PROHIB-QUOT,"According to what she said, the prince tied the horse to the handle gave a greeting to the people he found in the side street and said: ""Although you can make jokes about me, do not make jokes about this horse!""",stan1293,,64,pron-nsuf	v-vsuf-nsuf	n1-nsuf	n1-nsuf	n3-nsuf	n3-suf	pref-v-vsuf	n2-nsuf	pref-v-vsuf	n3-nsuf	n3-suf	v-vsuf	v-vsuf	pron-nsuf	pron-nsuf	n3	pref-v-vsuf	pron	n3-nsuf	pref-v-vsuf-suf,,"Как она сказала, ханский сын привязал коня к ручке, поздоровался с людьми, которые стояли на улице, и сказал: «Хотя вы можете шутить со мной, но на этим конем не подшучивайте»."
64-60,dido1241,"Hudun žeda diduräyƛa gulun k’irik’no, ƛoħo rutirno caƛin.",,hudun	žedu-a	didur-ay-ƛa	gulu-n	k’irik’-n	ƛoħo	r-utir-n	caƛi-n,nevertheless	DEM1.IPL.OBL-ERG	how-IN.ABL-INDEF	horse-TOP	frighten-PFV.CVB	pan	IV-turn-PFV.CVB	throw-PST.UNW,Nevertheless they frightened the horse somehow and it turned the pan and threw it to them.,stan1293,,64,adv	pron-nsuf	pron-nsuf-nsuf	n3-suf	v-vsuf	n4	pref-v-vsuf	v-vsuf,,"Тем не менее, они как-то напугали коня и опрокинули кастрюлю."
64-61,dido1241,Yisägon ħiƛ’oqadno rizirno yałza mečoƛ’ eqerno.,,yisi-a-gon	ħiƛ’oqu-d-n	r-izir-n	yoł-za	moči-ƛ’	eqer-n,DEM2.ISG.OBL-ERG-CNTR	handkerchief-INSTR-TOP	IV-lift-PFV.CVB	be-LCV	place-SUPER.ESS	put-PST.UNW,And he lifted it with a handkerchief and put it back to the place where it was.,stan1293,,64,pron-nsuf-suf	n4-nsuf-suf	pref-v-vsuf	v-vsuf	n3-nsuf	v-vsuf,,А он взял ее носовым платком и поставил ее на место.
64-62,dido1241,Howži yisä eloza ičanix moči k’edin.,,howži	yisi-a	elo-za	iči-ani-x	moči	k’edi-n,now	DEM2.ISG.OBL-ERG	there-ZA	sit-MSD-AD.ESS	place	search-PST.UNW,Now he searched a place there to live.,stan1293,,64,adv	pron-nsuf	adv-suf	v-deriv-nsuf	n3	v-vsuf,,"Потом он искал место, чтобы там пожить,"
64-63,dido1241,Xizyo yeda neła šaharyoz xandäɣor ik’in.,,xizyo	yeda	neła	šahar-z	xan-däɣor	ik’i-n,afterwards	DEM2.ISG	DEM1.IISG.OBL	city-GEN2	khan-APUD.VERS	go-PST.UNW,Afterwards he went to that city's king.,stan1293,,64,adv	pron	pron	n3-nsuf	n1-nsuf	v-vsuf,,а потом отправился к хану этого города.
64-64,dido1241,"Xanä esirno, debi murad šebi, šebi deber retinƛin.",,xan-a	esir-n	mi-s	murad	šebi	šebi	mi-r	r-eti-n-ƛin,khan-ERG	ask-PST.UNW	you-GEN1	wish	what	what	you-LAT	IV-want-PST.UNW-QUOT,"The king asked: ""What is your wish, what do you want?""",stan1293,,64,n1-nsuf	v-vsuf	pron-nsuf	n3	pron	pron	pron-nsuf	pref-v-vsuf-suf,,"Хан спросил: «Какое твое желание, что ты хочешь?»"
64-65,dido1241,"Užä eƛin, wallah, di debi kidno esirno nexäsi yołƛin.",,uži-a	eƛi-n	wallah	di	mi-s	kid-n	esir-n	nex-asi	yoł-ƛin,boy-ERG	say-PST.UNW	wallah	me	you-GEN1	daughter-TOP	ask-PFV.CVB	come-RES.PRT	be-QUOT,"The boy said: ""By God, I have come to ask for [the hand of] your daughter.""",stan1293,,64,n1-nsuf	v-vsuf	excl	pron	pron-nsuf	n2-suf	v-vsuf	v-vsuf	v-suf,,"Юноша ответил: «Ей богу, я пришел засватать твою дочь»."
64-66,dido1241,"Xanä eƛin, di äƛiru łˤono hunar mi boynäy, debex di kid yegiranƛin.",,xan-a	eƛi-n	di	eƛi-ru	łˤono	hunar	mi	b-odi-näy	mi-x	di	kid	y-egir-an-ƛin,khan-ERG	say-PST.UNW	me	say-PST.PRT	three	talent	you	III-do-CND.CVB	you-AD.ESS	me	daughter	II-send-FUT.DEF-QUOT,"The king said: ""If you fulfill the three talents I tell you, I will marry my daughter off to you.",stan1293,,64,n1-nsuf	v-vsuf	pron	v-vsuf	num	n3	pron	pref-v-vsuf	pron-nsuf	pron	n2	pref-v-vsuf-suf,,"Хан сказал: «Если ты выполнишь три задания, которые я предложу, я выдам за тебя дочь."
64-67,dido1241,"Hič’č’a adäza, sasaq mi däz gander biħanada ganin bown horoƛin, egirno nesä.",,hič’č’a	adäza	sasaq	mi	di-z	gani-der	b-iħanad-a	gani-n	b-ow-n	horo-ƛin	egir-n	nesi-a,the.most	ahead	tomorrow	you	me-GEN2	bull.calf-APUD.LAT	III-fight-INF	bull.calf-TOP	III-bring-PFV.CVB	come.IMPR-QUOT	send-PST.UNW	DEM1.ISG.OBL-ERG,"The first one: Come tomorrow and bring a young bull to fight against my young bull."", he [said and] sent him away.",stan1293,,64,adv	adv	adv	pron	pron-nsuf	n3-nsuf	pref-v-vsuf	n3-suf	pref-v-vsuf	v-suf	v-vsuf	pron-nsuf,,"Во-первых, приведи завтра на состязание быка против моего быка», - с этими словами он его отправил."
64-68,dido1241,Howži aħyabin rˤoƛ’urno xanes uži yeda ičix zawru mečoƛ’or ayn.,,howži	aħya-bi-n	r-ˤoƛ’ur-n	xan-s	uži	yeda	iči-x	zow-ru	moči-ƛ’or	ay-n,now	ear-PL-TOP	IV.PL-let.fall-PFV.CVB	khan-GEN1	son	DEM2.ISG	live-IPFV.CVB	be.NPRS-PST.PRT	place-SUPER.LAT	come-PST.UNW,"Now, the prince hang his head and went to the place where he was living.",stan1293,,64,adv	n4-nsuf-suf	pref-v-vsuf	n1-nsuf	n1	pron	v-vsuf	v-vsuf	n3-nsuf	v-vsuf,,"Теперь с опущенной головой он вернулся туда, где остановился."
64-69,dido1241,"Nedur yeda ukaynosi, kidbä šebi roqäƛin esirno.",,nedur	yeda	ukad-nosi	kid-a	šebi	r-oq-a-ƛin	esir-n,so	DEM2.ISG	see-ANT.CVB	girl-ERG	what	IV-happen-PST.WIT.INT-QUOT	ask-PST.UNW,"When she saw him like that, the girl asked: ""What happened?""",stan1293,,64,adv	pron	v-vsuf	n2-nsuf	pron	pref-v-vsuf-suf	v-vsuf,,"Увидев его таким, девушка спросила, что случилось."
64-70,dido1241,"Yisä esin, xanä nesił adäza äru masalałäy.",,yisi-a	esi-n	xan-a	nesi-ł	adäza	er-ru	masala-łay,DEM2.ISG.OBL-ERG	tell-PST.UNW	khan-ERG	DEM1.ISG.OBL-CONT.ESS	before	set.up-PST.PRT	task-CONT.ABL,He told about the task the king had set up before him.,stan1293,,64,pron-nsuf	v-vsuf	n1-nsuf	pron-nsuf	post	v-vsuf	n3-nsuf,,"Он рассказал о том, какую задачу поставил перед ним хан."
64-71,dido1241,"Mi nełas pikru bäsno, sasaq di ganƛ’orno yutin, xanez ganzo axarno k’oƛin, nełas mo yac’anƛin, eƛin kidbä uži ɣˤaɣˤu izirno.",,mi	neła-s	pikru	b-is-n	sasaq	di	gani-ƛ’or-n	y-uti-n	xan-z	gani-z	ax-ar-n	k’oƛi-n	neła-s	mo	y-ac’-an-ƛin	eƛi-n	kid-a	uži	ɣˤaɣˤu	izir-n,you	DEM1.IISG.OBL-GEN1	idea	III-take-PROHIB	tomorrow	me	bull.calf-SUPER.LAT-TOP	II-turn-PFV.CVB	khan-GEN2	bull.calf-GEN2	belly-IN.LAT-TOP	run-PFV.CVB	DEM1.IISG.OBL-GEN1	fat	II-eat-FUT.DEF-QUOT	say-PST.UNW	girl-ERG	boy	be.happy	lift-PST.UNW,"""Don't think about it; tomorrow I will turn into a young bull, run into the king's bull's belly and eat its fat."", said the girl and made the boy happy.",stan1293,,64,pron	pron-nsuf	n3	pref-v-vsuf	adv	pron	n3-nsuf-suf	pref-v-vsuf	n1-nsuf	n3-nsuf	n4-nsuf-suf	v-vsuf	pron-nsuf	n2	pref-v-vsuf-suf	v-vsuf	n2-nsuf	n1	comp	v-vsuf,,"«Ты об этом не думай, завтра я обернусь в быка, залезу в живот ханского быка и съем его жир», - обрадовала юношу девушка."
64-72,dido1241,"Sasaqosi k’uläɣor ganbi riħada rižinosi, ganƛ’or yutin zawru kid ɣalbac’ƛ’orno yutin, xanez ganzo axarno k’oƛin, mo yac’xo zown.",,sasaqosi	k’uli-aɣor	gani-bi	r-iħad-a	r-iži-nosi	gani-ƛ’or	y-uti-n	zow-ru	kid	ɣalbac’-ƛ’or-n	y-uti-n	xan-z	gani-z	ax-ar-n	k’oƛi-n	mo	y-ac’-x	zow-n,in.the.morning	side.street-IN.VERS	bull.calf-PL	IV-fight-INF	IV-lead-ANT.CVB	bull.calf-SUPER.LAT	II-turn-PFV.CVB	be.NPRS-PST.PRT	girl	lion-SUPER.LAT-TOP	II-turn-PFV.CVB	khan-GEN2	bull.calf-GEN2	belly-IN.LAT-TOP	run-PFV.CVB	fat	II-eat-IPFV.CVB	be.NPRS-PST.UNW,"The next morning, he lead the young bull into the side street to fight, the girl who had turned into a bull turned into a lion then and ran into the belly of the king's bull and was eating its fat.",stan1293,,64,adv	n2-nsuf	n3-nsuf	pref-v-vsuf	pref-v-vsuf	n3-nsuf	pref-v-vsuf	v-vsuf	n2	n3-nsuf-suf	pref-v-vsuf	n1-nsuf	n3-nsuf	n4-nsuf-suf	v-vsuf	n2	pref-v-vsuf	v-vsuf,,"На следующий день вывели быков для состязания на улицу. Девушка, превратившаяся в быка, обернулась львом, залезла в живот быка и начала есть жир."
64-73,dido1241,"Xizyo xan qˤaƛanada oqno, eleley, yedu didiw karamałi, debez buɣa däz buɣaz axʷay mo yac’xoƛin.",,xizyo	xan	qˤaƛanad-a	oq-n	eleley	yedu	didiw	karamałi	mi-z	buɣa-a	di-z	buɣa-z	ax-ay	mo	y-ac’-x-ƛin,afterwards	khan	yell-INF	begin-PFV.CVB	behold	DEM2.IISG	which	miracle	you-GEN2	stock.bull-ERG	me-GEN2	stock.bull-GEN2	belly-IN.ABL	fat	II-eat-PRS-QUOT,"Then the king began to yell: ""Behold, what miracle is that, your bull is eating the fat out of my bull's belly!""",stan1293,,64,adv	n1	v-vsuf	v-vsuf	excl	pron	pron	n4	pron-nsuf	n3-nsuf	pron-nsuf	n3-nsuf	n4-nsuf	n2	pref-v-vsuf-suf,,"Тогда хан закричал: «Эх-эх, что за чудо, твой бык поедает жир из живота моего быка»."
64-74,dido1241,"Ele hemediw yoł dey ganiƛin, eƛin užä.",,ele	hemediw	yoł	di-s	gani-ƛin	eƛi-n	uži-a,there	such.a	be	me-GEN1	bull.calf-QUOT	say-PST.UNW	boy-ERG,"""Well, so is my bull."", said the boy.",stan1293,,64,adv	adj	v	pron-nsuf	n3-suf	v-vsuf	n1-nsuf,,"«Вот такой у меня бык», - сказал юноша."
64-75,dido1241,"Xizyo xanä q’ˤano äƛirugon hunar bukar mi däqƛin užiqor eƛin, sasaq däz gulude biħanadanix debi mi gulu baƛin.",,xizyo	xan-a	q’ˤano	äƛiru-gon	hunar	b-ukar	mi	di-q-ƛin	uži-qor	eƛi-n	sasaq	di-z	gulu-de	b-iħanad-ani-x	mi-s	mi	gulu	b-a-ƛin,afterwards	khan-ERG	two	ORD-CNTR	talent	III-show	you	me-POSS.ESS-QUOT	boy-POSS.LAT	say-PST.UNW	tomorrow	me-GEN2	horse-APUD.ESS	III-fight-MSD-AD.ESS	you-GEN1	you	horse	III-bring.IMP-QUOT,"""Show me the second talent;"", the king said to the boy afterwards, ""bring your horse tomorrow in order to fight next to my horse!""",stan1293,,64,adv	n1-nsuf	num	num-suf	n3	pref-v	pron	pron-nsuf-suf	n1-nsuf	v-vsuf	adv	pron-nsuf	n3-nsuf	pref-v-deriv-nsuf	pron-nsuf	pron	n3	pref-v-suf,,"Затем хан сказал юноше: «Покажи мне второй свой подвиг, приведи завтра на состязание коня против моего коня»."
